slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
5876,6782.489349,0.000000,33.000000,70.829005,0.000000,54.150418
5877,6782.489349,0.000000,33.000000,71.330398,0.000000,46.378830
5878,6782.489349,0.000000,33.000000,71.831791,0.000000,38.607242
5879,6782.489349,0.000000,33.000000,72.333184,0.000000,30.835655
5880,6782.489349,0.000000,33.000000,72.834576,0.000000,23.064067
5881,6782.489349,0.000000,33.000000,73.335969,0.000000,15.292479
5882,6782.489349,0.000000,33.000000,73.837362,0.000000,7.520891
5883,6782.489349,0.000000,33.000000,74.338755,0.000000,359.749304
5884,6782.489349,0.000000,33.000000,74.840147,0.000000,351.977716
5885,6782.489349,0.000000,33.000000,75.341540,0.000000,344.206128
5886,6782.489349,0.000000,33.000000,75.842933,0.000000,336.434540
5887,6782.489349,0.000000,33.000000,76.344326,0.000000,328.662953
5888,6782.489349,0.000000,33.000000,76.845718,0.000000,320.891365
5889,6782.489349,0.000000,33.000000,77.347111,0.000000,313.119777
5890,6782.489349,0.000000,33.000000,77.848504,0.000000,305.348189
5891,6782.489349,0.000000,33.000000,78.349897,0.000000,297.576602
5892,6782.489349,0.000000,33.000000,78.851289,0.000000,289.805014
5893,6782.489349,0.000000,33.000000,79.352682,0.000000,282.033426
5894,6782.489349,0.000000,33.000000,79.854075,0.000000,274.261838
5895,6782.489349,0.000000,33.000000,80.355468,0.000000,266.490251
5896,6782.489349,0.000000,33.000000,80.856860,0.000000,258.718663
5897,6782.489349,0.000000,33.000000,81.358253,0.000000,250.947075
5898,6782.489349,0.000000,33.000000,81.859646,0.000000,243.175487
5899,6782.489349,0.000000,33.000000,82.361039,0.000000,235.403900
5900,6782.489349,0.000000,33.000000,82.862431,0.000000,227.632312
5901,6782.489349,0.000000,33.000000,83.363824,0.000000,219.860724
5902,6782.489349,0.000000,33.000000,83.865217,0.000000,212.089136
5903,6782.489349,0.000000,33.000000,84.366610,0.000000,204.317549
5904,6782.489349,0.000000,33.000000,84.868003,0.000000,196.545961
5905,6782.489349,0.000000,33.000000,85.369395,0.000000,188.774373
5906,6782.489349,0.000000,33.000000,85.870788,0.000000,181.002786
5907,6782.489349,0.000000,33.000000,86.372181,0.000000,173.231198
5908,6782.489349,0.000000,33.000000,86.873574,0.000000,165.459610
5909,6782.489349,0.000000,33.000000,87.374966,0.000000,157.688022
5910,6782.489349,0.000000,33.000000,87.876359,0.000000,149.916435
5911,6782.489349,0.000000,33.000000,88.377752,0.000000,142.144847
5912,6782.489349,0.000000,33.000000,88.879145,0.000000,134.373259
5913,6782.489349,0.000000,33.000000,89.380537,0.000000,126.601671
5914,6782.489349,0.000000,33.000000,89.881930,0.000000,118.830084
5915,6782.489349,0.000000,33.000000,90.383323,0.000000,111.058496
5916,6782.489349,0.000000,33.000000,90.884716,0.000000,103.286908
5917,6782.489349,0.000000,33.000000,91.386108,0.000000,95.515320
5918,6782.489349,0.000000,33.000000,91.887501,0.000000,87.743733
5919,6782.489349,0.000000,33.000000,92.388894,0.000000,79.972145
5920,6782.489349,0.000000,33.000000,92.890287,0.000000,72.200557
5921,6782.489349,0.000000,33.000000,93.391679,0.000000,64.428969
5922,6782.489349,0.000000,33.000000,93.893072,0.000000,56.657382
5923,6782.489349,0.000000,33.000000,94.394465,0.000000,48.885794
5924,6782.489349,0.000000,33.000000,94.895858,0.000000,41.114206
5925,6782.489349,0.000000,33.000000,95.397250,0.000000,33.342618
5926,6782.489349,0.000000,33.000000,95.898643,0.000000,25.571031
5927,6782.489349,0.000000,33.000000,96.400036,0.000000,17.799443
5928,6782.489349,0.000000,33.000000,96.901429,0.000000,10.027855
5929,6782.489349,0.000000,33.000000,97.402821,0.000000,2.256267
5930,6782.489349,0.000000,33.000000,97.904214,0.000000,354.484680
5931,6782.489349,0.000000,33.000000,98.405607,0.000000,346.713092
5932,6782.489349,0.000000,33.000000,98.907000,0.000000,338.941504
5933,6782.489349,0.000000,33.000000,99.408392,0.000000,331.169916
5934,6782.489349,0.000000,33.000000,99.909785,0.000000,323.398329
5935,6782.489349,0.000000,33.000000,100.411178,0.000000,315.626741
5936,6782.489349,0.000000,33.000000,100.912571,0.000000,307.855153
5937,6782.489349,0.000000,33.000000,101.413964,0.000000,300.083565
5938,6782.489349,0.000000,33.000000,101.915356,0.000000,292.311978
5939,6782.489349,0.000000,33.000000,102.416749,0.000000,284.540390
5940,6782.489349,0.000000,33.000000,102.918142,0.000000,276.768802
5941,6782.489349,0.000000,33.000000,103.419535,0.000000,268.997214
5942,6782.489349,0.000000,33.000000,103.920927,0.000000,261.225627
5943,6782.489349,0.000000,33.000000,104.422320,0.000000,253.454039
5944,6782.489349,0.000000,33.000000,104.923713,0.000000,245.682451
5945,6782.489349,0.000000,33.000000,105.425106,0.000000,237.910864
5946,6782.489349,0.000000,33.000000,105.926498,0.000000,230.139276
5947,6782.489349,0.000000,33.000000,106.427891,0.000000,222.367688
5948,6782.489349,0.000000,33.000000,106.929284,0.000000,214.596100
5949,6782.489349,0.000000,33.000000,107.430677,0.000000,206.824513
5950,6782.489349,0.000000,33.000000,107.932069,0.000000,199.052925
5951,6782.489349,0.000000,33.000000,108.433462,0.000000,191.281337
5952,6782.489349,0.000000,33.000000,108.934855,0.000000,183.509749
5953,6782.489349,0.000000,33.000000,109.436248,0.000000,175.738162
5954,6782.489349,0.000000,33.000000,109.937640,0.000000,167.966574
5955,6782.489349,0.000000,33.000000,110.439033,0.000000,160.194986
5956,6782.489349,0.000000,33.000000,110.940426,0.000000,152.423398
5957,6782.489349,0.000000,33.000000,111.441819,0.000000,144.651811
5958,6782.489349,0.000000,33.000000,111.943211,0.000000,136.880223
