slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
2963,6782.489349,0.000000,43.000000,49.110612,0.000000,12.785515
2972,6782.489349,0.000000,43.000000,53.623147,0.000000,302.841226
2974,6782.489349,0.000000,43.000000,54.625932,0.000000,287.298050
2978,6782.489349,0.000000,43.000000,56.631503,0.000000,256.211699
2979,6782.489349,0.000000,43.000000,57.132896,0.000000,248.440111
2980,6782.489349,0.000000,43.000000,57.634289,0.000000,240.668524
2982,6782.489349,0.000000,43.000000,58.637074,0.000000,225.125348
2990,6782.489349,0.000000,43.000000,62.648216,0.000000,162.952646
2991,6782.489349,0.000000,43.000000,63.149609,0.000000,155.181058
3019,6782.489349,0.000000,43.000000,77.188606,0.000000,297.576602
3022,6782.489349,0.000000,43.000000,78.692785,0.000000,274.261838
3026,6782.489349,0.000000,43.000000,80.698356,0.000000,243.175487
3031,6782.489349,0.000000,43.000000,83.205319,0.000000,204.317549
3033,6782.489349,0.000000,43.000000,84.208105,0.000000,188.774373
3074,6782.489349,0.000000,43.000000,104.765208,0.000000,230.139276
3092,6782.489349,0.000000,43.000000,113.790278,0.000000,90.250696
3094,6782.489349,0.000000,43.000000,114.793063,0.000000,74.707521
3097,6782.489349,0.000000,43.000000,116.297241,0.000000,51.392758
3098,6782.489349,0.000000,43.000000,116.798634,0.000000,43.621170
3099,6782.489349,0.000000,43.000000,117.300027,0.000000,35.849582
3106,6782.489349,0.000000,43.000000,120.809776,0.000000,341.448468
3111,6782.489349,0.000000,43.000000,123.316740,0.000000,302.590529
3122,6782.489349,0.000000,43.000000,128.832060,0.000000,217.103064
3124,6782.489349,0.000000,43.000000,129.834846,0.000000,201.559889
3144,6782.489349,0.000000,43.000000,139.862701,0.000000,46.128134
3145,6782.489349,0.000000,43.000000,140.364094,0.000000,38.356546
3160,6782.489349,0.000000,43.000000,147.884985,0.000000,281.782730
3161,6782.489349,0.000000,43.000000,148.386378,0.000000,274.011142
3173,6782.489349,0.000000,43.000000,154.403091,0.000000,180.752089
3177,6782.489349,0.000000,43.000000,156.408662,0.000000,149.665738
3180,6782.489349,0.000000,43.000000,157.912840,0.000000,126.350975
3183,6782.489349,0.000000,43.000000,159.417019,0.000000,103.036212
3187,6782.489349,0.000000,43.000000,161.422590,0.000000,71.949861
3196,6782.489349,0.000000,43.000000,165.935124,0.000000,2.005571
3203,6782.489349,0.000000,43.000000,169.444874,0.000000,307.604457
3234,6782.489349,0.000000,43.000000,184.988049,0.000000,66.685237
3243,6782.489349,0.000000,43.000000,189.500584,0.000000,356.740947
3248,6782.489349,0.000000,43.000000,192.007548,0.000000,317.883008
3250,6782.489349,0.000000,43.000000,193.010333,0.000000,302.339833
3252,6782.489349,0.000000,43.000000,194.013119,0.000000,286.796657
3268,6782.489349,0.000000,43.000000,202.035403,0.000000,162.451253
3270,6782.489349,0.000000,43.000000,203.038189,0.000000,146.908078
3277,6782.489349,0.000000,43.000000,206.547938,0.000000,92.506964
3294,6782.489349,0.000000,43.000000,215.071615,0.000000,320.389972
3306,6782.489349,0.000000,43.000000,221.088328,0.000000,227.130919
3311,6782.489349,0.000000,43.000000,223.595292,0.000000,188.272981
3312,6782.489349,0.000000,43.000000,224.096684,0.000000,180.501393
3316,6782.489349,0.000000,43.000000,226.102255,0.000000,149.415042
3322,6782.489349,0.000000,43.000000,229.110612,0.000000,102.785515
3329,6782.489349,0.000000,43.000000,232.620361,0.000000,48.384401
3340,6782.489349,0.000000,43.000000,238.135682,0.000000,322.896936
3341,6782.489349,0.000000,43.000000,238.637074,0.000000,315.125348
3342,6782.489349,0.000000,43.000000,239.138467,0.000000,307.353760
3343,6782.489349,0.000000,43.000000,239.639860,0.000000,299.582173
