slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
151,6640.441128,0.000000,42.000000,80.210306,0.000000,228.635097
152,6640.441128,0.000000,42.000000,80.711699,0.000000,220.612813
153,6640.441128,0.000000,42.000000,81.213092,0.000000,212.590529
154,6640.441128,0.000000,42.000000,81.714485,0.000000,204.568245
155,6640.441128,0.000000,42.000000,82.215877,0.000000,196.545961
156,6640.441128,0.000000,42.000000,82.717270,0.000000,188.523677
157,6640.441128,0.000000,42.000000,83.218663,0.000000,180.501393
158,6640.441128,0.000000,42.000000,83.720056,0.000000,172.479109
159,6640.441128,0.000000,42.000000,84.221448,0.000000,164.456825
160,6640.441128,0.000000,42.000000,84.722841,0.000000,156.434540
161,6640.441128,0.000000,42.000000,85.224234,0.000000,148.412256
162,6640.441128,0.000000,42.000000,85.725627,0.000000,140.389972
163,6640.441128,0.000000,42.000000,86.227019,0.000000,132.367688
164,6640.441128,0.000000,42.000000,86.728412,0.000000,124.345404
165,6640.441128,0.000000,42.000000,87.229805,0.000000,116.323120
166,6640.441128,0.000000,42.000000,87.731198,0.000000,108.300836
167,6640.441128,0.000000,42.000000,88.232591,0.000000,100.278552
168,6640.441128,0.000000,42.000000,88.733983,0.000000,92.256267
169,6640.441128,0.000000,42.000000,89.235376,0.000000,84.233983
170,6640.441128,0.000000,42.000000,89.736769,0.000000,76.211699
171,6640.441128,0.000000,42.000000,90.238162,0.000000,68.189415
172,6640.441128,0.000000,42.000000,90.739554,0.000000,60.167131
173,6640.441128,0.000000,42.000000,91.240947,0.000000,52.144847
174,6640.441128,0.000000,42.000000,91.742340,0.000000,44.122563
175,6640.441128,0.000000,42.000000,92.243733,0.000000,36.100279
176,6640.441128,0.000000,42.000000,92.745125,0.000000,28.077994
177,6640.441128,0.000000,42.000000,93.246518,0.000000,20.055710
178,6640.441128,0.000000,42.000000,93.747911,0.000000,12.033426
179,6640.441128,0.000000,42.000000,94.249304,0.000000,4.011142
180,6640.441128,0.000000,42.000000,94.750696,0.000000,355.988858
181,6640.441128,0.000000,42.000000,95.252089,0.000000,347.966574
182,6640.441128,0.000000,42.000000,95.753482,0.000000,339.944290
183,6640.441128,0.000000,42.000000,96.254875,0.000000,331.922006
184,6640.441128,0.000000,42.000000,96.756267,0.000000,323.899721
185,6640.441128,0.000000,42.000000,97.257660,0.000000,315.877437
186,6640.441128,0.000000,42.000000,97.759053,0.000000,307.855153
187,6640.441128,0.000000,42.000000,98.260446,0.000000,299.832869
188,6640.441128,0.000000,42.000000,98.761838,0.000000,291.810585
189,6640.441128,0.000000,42.000000,99.263231,0.000000,283.788301
190,6640.441128,0.000000,42.000000,99.764624,0.000000,275.766017
191,6640.441128,0.000000,42.000000,100.266017,0.000000,267.743733
192,6640.441128,0.000000,42.000000,100.767409,0.000000,259.721448
193,6640.441128,0.000000,42.000000,101.268802,0.000000,251.699164
194,6640.441128,0.000000,42.000000,101.770195,0.000000,243.676880
195,6640.441128,0.000000,42.000000,102.271588,0.000000,235.654596
196,6640.441128,0.000000,42.000000,102.772981,0.000000,227.632312
197,6640.441128,0.000000,42.000000,103.274373,0.000000,219.610028
198,6640.441128,0.000000,42.000000,103.775766,0.000000,211.587744
199,6640.441128,0.000000,42.000000,104.277159,0.000000,203.565460
200,6640.441128,0.000000,42.000000,104.778552,0.000000,195.543175
201,6640.441128,0.000000,42.000000,105.279944,0.000000,187.520891
202,6640.441128,0.000000,42.000000,105.781337,0.000000,179.498607
203,6640.441128,0.000000,42.000000,106.282730,0.000000,171.476323
204,6640.441128,0.000000,42.000000,106.784123,0.000000,163.454039
205,6640.441128,0.000000,42.000000,107.285515,0.000000,155.431755
206,6640.441128,0.000000,42.000000,107.786908,0.000000,147.409471
207,6640.441128,0.000000,42.000000,108.288301,0.000000,139.387187
208,6640.441128,0.000000,42.000000,108.789694,0.000000,131.364903
209,6640.441128,0.000000,42.000000,109.291086,0.000000,123.342618
210,6640.441128,0.000000,42.000000,109.792479,0.000000,115.320334
211,6640.441128,0.000000,42.000000,110.293872,0.000000,107.298050
212,6640.441128,0.000000,42.000000,110.795265,0.000000,99.275766
213,6640.441128,0.000000,42.000000,111.296657,0.000000,91.253482
214,6640.441128,0.000000,42.000000,111.798050,0.000000,83.231198
215,6640.441128,0.000000,42.000000,112.299443,0.000000,75.208914
216,6640.441128,0.000000,42.000000,112.800836,0.000000,67.186630
217,6640.441128,0.000000,42.000000,113.302228,0.000000,59.164345
218,6640.441128,0.000000,42.000000,113.803621,0.000000,51.142061
219,6640.441128,0.000000,42.000000,114.305014,0.000000,43.119777
220,6640.441128,0.000000,42.000000,114.806407,0.000000,35.097493
221,6640.441128,0.000000,42.000000,115.307799,0.000000,27.075209
